model,linear_type,tp_size,dtype,M,K,N,onednn_geomean_ms,onednn_min_ms,onednn_max_ms,onednn_tflops,sgl_geomean_ms,sgl_min_ms,sgl_max_ms,sgl_tflops,sgl_skipped_reason,speedup_onednn_over_sgl,winner,arithmetic_intensity_flops_per_byte
GLM-5.2-FP8,down,1,fp16,1024,10944,4096,3.2427471496667666,3.239732,3.245971,28.31084932460248,5.80909477991633,5.8067835,5.8099855,15.80365434377063,,1.7914115753716067,onednn,762.1501632208923
GLM-5.2-FP8,down,1,fp16,2048,10944,4096,6.181488292165593,6.172946,6.189961,29.703178785715213,11.0734857832947,11.070487499999999,11.0797745,16.58103468927473,,1.7913947677178674,onednn,1213.892547660312
GLM-5.2-FP8,down,1,fp16,4096,10944,4096,11.983958187558901,11.966916999999999,12.003277,30.642605561593804,21.763447768566444,21.760759,21.766417500000003,16.87323202247328,,1.8160483729958339,onednn,1725.1625615763546
GLM-5.2-FP8,down,2,bf16,1,5472,4096,0.06415739996965245,0.06377,0.064857,0.6986976408209148,0.05522253156919251,0.0540935,0.056377,0.8117451831021784,,0.8607351855797417,sgl,0.9995732929935851
GLM-5.2-FP8,down,2,bf16,8,5472,4096,0.05922590018779122,0.058303499999999994,0.060159500000000005,6.055002808955603,0.05270858476613788,0.052152000000000004,0.0534935,6.803692293980685,,0.8899583560403728,sgl,7.972772079999089
GLM-5.2-FP8,down,2,bf16,16,5472,4096,0.0671526761958795,0.0663185,0.068241,10.680527190128709,0.05889277953890939,0.057870000000000005,0.060267,12.178504557186708,,0.8769982504810889,sgl,15.891457742484402
GLM-5.2-FP8,down,2,bf16,32,5472,4096,0.08695773000618837,0.08627699999999999,0.088379,16.49596841934486,0.07822689862104709,0.077654,0.07871600000000001,18.33706810938377,,0.8995968341800097,sgl,31.568756479019246
GLM-5.2-FP8,down,2,bf16,64,5472,4096,0.17744416491079734,0.17661100000000002,0.1785385,16.167924921296915,0.14188416098126808,0.1407785,0.142913,20.220043704376277,,0.799598910748034,sgl,62.297963177087965
GLM-5.2-FP8,down,2,bf16,128,5472,4096,0.2843874706712902,0.2795675,0.289555,20.176022025358687,0.294963480853398,0.2943095,0.29525250000000003,19.452604286466872,,1.0371887346413096,onednn,121.36822041240686
GLM-5.2-FP8,down,2,bf16,256,5472,4096,0.5094807079504247,0.5064219999999999,0.5108429999999999,22.52414186626403,0.511993163932871,0.5082215,0.5158285,22.413611259670265,,1.0049314055335945,tie,230.77957166392093
GLM-5.2-FP8,down,2,bf16,512,5472,4096,0.9021668589694918,0.895615,0.9078550000000001,25.440118155322452,1.0324304980051333,1.0299265,1.0375715,22.230292046143994,,1.1443897409226895,onednn,420.1655668866227
GLM-5.2-FP8,down,2,bf16,1024,5472,4096,1.741100950913358,1.7383030000000002,1.7431065000000001,26.364044515580893,1.9693234127598263,1.966745,1.973252,23.308747907319045,,1.1310793964742516,onednn,712.5289928789421
GLM-5.2-FP8,down,2,bf16,2048,5472,4096,2.977375313383777,2.965352,3.0192354999999997,30.834179869538854,3.7138477896507953,3.7094665,3.717371,24.71962534593595,,1.2473562781811407,onednn,1092.6926677067083
GLM-5.2-FP8,down,2,bf16,4096,5472,4096,5.667805347227617,5.661385,5.6925365,32.39522895644466,7.268418098677027,7.256015,7.299284,25.2613222590236,,1.2824043264351594,onednn,1490.2468085106384
GLM-5.2-FP8,down,2,bf16,8192,5472,4096,11.237939633960355,11.218565000000002,11.264457,32.67678202312859,14.096532393356826,14.004275,14.2991925,26.05035717727695,,1.2543698268994061,onednn,1821.628088426528
GLM-5.2-FP8,down,2,fp16,1,5472,4096,0.0594317302001025,0.059219499999999994,0.059805,0.754254063428271,0.041051552188578956,0.0406865,0.041431499999999996,1.091959295328943,,0.6907345966600877,sgl,0.9995732929935851
GLM-5.2-FP8,down,2,fp16,8,5472,4096,0.055516174721734396,0.0552005,0.055789000000000005,6.459612784877344,0.049414955511441205,0.0487635,0.050100000000000006,7.257175247622537,,0.8901001511564055,sgl,7.972772079999089
GLM-5.2-FP8,down,2,fp16,16,5472,4096,0.06533653942968795,0.06498100000000001,0.06564800000000001,10.977410041311481,0.059213128708430436,0.058738,0.0596785,12.112617584044083,,0.9062789248603037,sgl,15.891457742484402
GLM-5.2-FP8,down,2,fp16,32,5472,4096,0.08698092793056918,0.085901,0.088617,16.49156892353486,0.08087034809674153,0.07854749999999999,0.082721,17.737675201843206,,0.9297480496103088,sgl,31.568756479019246
GLM-5.2-FP8,down,2,fp16,64,5472,4096,0.17761672111141416,0.1767455,0.1786605,16.1522176405926,0.13492279314537195,0.1339105,0.13598149999999998,21.263300804252637,,0.7596288924888921,sgl,62.297963177087965
GLM-5.2-FP8,down,2,fp16,128,5472,4096,0.27968222035974927,0.278948,0.2801525,20.515454520561157,0.290281390119677,0.289396,0.29146649999999996,19.76636486973698,,1.0378971882670778,onednn,121.36822041240686
GLM-5.2-FP8,down,2,fp16,256,5472,4096,0.5076680888460339,0.5060395,0.5092209999999999,22.604563879689387,0.5167709630095829,0.5146225,0.5188565,22.20638651438161,,1.0179307590206044,tie,230.77957166392093
GLM-5.2-FP8,down,2,fp16,512,5472,4096,0.9033004247815571,0.8994405,0.908465,25.40819295369006,1.1115303575226505,1.108311,1.1140664999999998,20.648317279568595,,1.2305212385917443,onednn,420.1655668866227
GLM-5.2-FP8,down,2,fp16,1024,5472,4096,1.6458416479464004,1.6301255000000001,1.651996,27.889963188909952,2.0511878566548862,2.0487925000000002,2.0551690000000002,22.378478317855567,,1.2462850598137778,onednn,712.5289928789421
GLM-5.2-FP8,down,2,fp16,2048,5472,4096,2.960711056152867,2.957866,2.9642175,31.007728957952033,3.8679780118079026,3.8616374999999996,3.879919,23.734603886512307,,1.3064354941930516,onednn,1092.6926677067083
GLM-5.2-FP8,down,2,fp16,4096,5472,4096,5.495056395001897,5.4899825,5.506524499999999,33.413642864703775,7.436180344530053,7.431634,7.442718,24.69141997599087,,1.3532491406810185,onednn,1490.2468085106384
GLM-5.2-FP8,down,2,fp16,8192,5472,4096,11.024730891537212,11.0108565,11.049277,33.30872267275791,14.3124585356707,14.290033,14.3285535,25.657346212936407,,1.298213868118741,onednn,1821.628088426528
GLM-5.2-FP8,down,4,bf16,1,2736,4096,0.02806283035636806,0.0268715,0.030747999999999998,0.7986832302862827,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),0.9993907337306643
GLM-5.2-FP8,down,4,bf16,8,2736,4096,0.024492192344634324,0.023885,0.0248885,7.320965533707395,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),7.961172552540948
GLM-5.2-FP8,down,4,bf16,16,2736,4096,0.028889618423024493,0.0286055,0.0295235,12.413213173981974,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),15.845440354727055
GLM-5.2-FP8,down,4,bf16,32,2736,4096,0.0411075118292837,0.040579,0.041516,17.447564984681723,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),31.387676450817835
GLM-5.2-FP8,down,4,bf16,64,2736,4096,0.07785893155028953,0.07667650000000001,0.079154,18.42373044990322,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),61.59669334271392
GLM-5.2-FP8,down,4,bf16,128,2736,4096,0.1258045455488812,0.124324,0.1287505,22.80445371415686,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),118.73470079674522
GLM-5.2-FP8,down,4,bf16,256,2736,4096,0.26921307470744915,0.26725350000000003,0.27052,21.313258571245882,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),221.44040467910213
GLM-5.2-FP8,down,4,bf16,512,2736,4096,0.4945847637205227,0.48810050000000005,0.5018305,23.20252580705171,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),390.20389972144847
GLM-5.2-FP8,down,4,bf16,1024,2736,4096,0.9580127691806143,0.9536505,0.9668835,23.957124817480384,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),630.4374437443745
GLM-5.2-FP8,down,4,bf16,2048,2736,4096,1.5309830207968915,1.5290305,1.533456,29.98234621315873,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),910.814044213264
GLM-5.2-FP8,down,4,bf16,4096,2736,4096,2.9860854300700526,2.9820140000000004,2.9895880000000004,30.744239607989474,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1171.2642140468226
GLM-5.2-FP8,down,4,bf16,8192,2736,4096,5.892333041178713,5.875975,5.911166,31.16080686900046,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1366.6653658536586
GLM-5.2-FP8,down,4,bf16,16384,2736,4096,12.449941227744384,12.4022745,12.476129499999999,29.495697778047337,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1491.0399148483236
GLM-5.2-FP8,down,4,fp16,1,2736,4096,0.026967357456627455,0.0263785,0.027928,0.8311274857407929,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),0.9993907337306643
GLM-5.2-FP8,down,4,fp16,8,2736,4096,0.024801898529939095,0.02441,0.0252825,7.2295471971048455,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),7.961172552540948
GLM-5.2-FP8,down,4,fp16,16,2736,4096,0.03125194655234546,0.0302825,0.0320395,11.47490097614691,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),15.845440354727055
GLM-5.2-FP8,down,4,fp16,32,2736,4096,0.04731767713849271,0.0453,0.050153500000000004,15.157675257404804,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),31.387676450817835
GLM-5.2-FP8,down,4,fp16,64,2736,4096,0.08641543396862411,0.0862175,0.0866635,16.599488102100185,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),61.59669334271392
GLM-5.2-FP8,down,4,fp16,128,2736,4096,0.1394589304025278,0.1362105,0.140974,20.57167603192803,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),118.73470079674522
GLM-5.2-FP8,down,4,fp16,256,2736,4096,0.2684899661472387,0.265865,0.2723645,21.370660342865143,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),221.44040467910213
GLM-5.2-FP8,down,4,fp16,512,2736,4096,0.45281242294995183,0.452249,0.45330400000000004,25.342979040282138,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),390.20389972144847
GLM-5.2-FP8,down,4,fp16,1024,2736,4096,0.8506807196504288,0.8482240000000001,0.8524244999999999,26.979842093319544,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),630.4374437443745
GLM-5.2-FP8,down,4,fp16,2048,2736,4096,1.4832486065073898,1.4799445,1.4854820000000002,30.94724834030802,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),910.814044213264
GLM-5.2-FP8,down,4,fp16,4096,2736,4096,2.9316710231618206,2.9292735,2.9338895,31.314879884779145,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1171.2642140468226
GLM-5.2-FP8,down,4,fp16,8192,2736,4096,5.533942938002101,5.524673,5.5595289999999995,33.17884805843119,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1366.6653658536586
GLM-5.2-FP8,down,4,fp16,16384,2736,4096,11.903553493241711,11.869726,11.951760499999999,30.849586555518098,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1491.0399148483236
GLM-5.2-FP8,down,8,bf16,1,1368,4096,0.024283952264020754,0.023738000000000002,0.025902,0.4614840236119162,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),0.9990258151844461
GLM-5.2-FP8,down,8,bf16,8,1368,4096,0.019939659096036882,0.019413,0.0201325,4.496227722259258,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),7.938074460248201
GLM-5.2-FP8,down,8,bf16,16,1368,4096,0.023453685781946208,0.023121000000000003,0.023715,7.645130819396566,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),15.754200499336468
GLM-5.2-FP8,down,8,bf16,32,1368,4096,0.03214069383961074,0.030169,0.0348485,11.157599577332062,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),31.031677816667404
GLM-5.2-FP8,down,8,bf16,64,1368,4096,0.05104646603901312,0.049765000000000004,0.0529045,14.050453237092809,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),60.24047475703105
GLM-5.2-FP8,down,8,bf16,128,1368,4096,0.08090276529964545,0.0801305,0.081891,17.73056783272013,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),113.79626320064988
GLM-5.2-FP8,down,8,bf16,256,1368,4096,0.12426950648843074,0.1221965,0.125913,23.08614572527565,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),204.85990055571804
GLM-5.2-FP8,down,8,bf16,512,1368,4096,0.23818596601288367,0.236537,0.2395335,24.089613540411687,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),341.49975621647974
GLM-5.2-FP8,down,8,bf16,1024,1368,4096,0.518245936068685,0.51544,0.520359,22.143185204792605,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),512.3745427944403
GLM-5.2-FP8,down,8,bf16,2048,1368,4096,0.9357878533258567,0.933683,0.9366995,24.526105362908577,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),683.3326829268293
GLM-5.2-FP8,down,8,bf16,4096,1368,4096,1.3707794846804207,1.369039,1.3731840000000002,33.48639477683864,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),820.1592505854801
GLM-5.2-FP8,down,8,bf16,8192,1368,4096,2.8107358235505058,2.797067,2.846958,32.662239255211304,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),911.4066363044892
GLM-5.2-FP8,down,8,bf16,16384,1368,4096,5.455640794938045,5.4460560000000005,5.4668054999999995,33.65504783129423,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),965.0926627626593
GLM-5.2-FP8,down,8,bf16,32768,1368,4096,11.460028602508867,11.4410805,11.481822000000001,32.043524195708116,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),994.3794143744454
GLM-5.2-FP8,down,8,fp16,1,1368,4096,0.02322110224649814,0.022833,0.0236815,0.4826065481749481,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),0.9990258151844461
GLM-5.2-FP8,down,8,fp16,8,1368,4096,0.020302157489886518,0.020089,0.0204995,4.415946829525907,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),7.938074460248201
GLM-5.2-FP8,down,8,fp16,16,1368,4096,0.02383238437710071,0.0236025,0.024226499999999998,7.523649046726781,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),15.754200499336468
GLM-5.2-FP8,down,8,fp16,32,1368,4096,0.03201727430801824,0.030423,0.0349485,11.200609663083991,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),31.031677816667404
GLM-5.2-FP8,down,8,fp16,64,1368,4096,0.052795609799588444,0.0517905,0.0548655,13.584955012785757,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),60.24047475703105
GLM-5.2-FP8,down,8,fp16,128,1368,4096,0.08198260874912923,0.079856,0.08297199999999999,17.497027599957118,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),113.79626320064988
GLM-5.2-FP8,down,8,fp16,256,1368,4096,0.12410249738580832,0.121398,0.126089,23.1172135648583,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),204.85990055571804
GLM-5.2-FP8,down,8,fp16,512,1368,4096,0.23800228732164352,0.23674800000000001,0.23932199999999998,24.108204742779435,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),341.49975621647974
GLM-5.2-FP8,down,8,fp16,1024,1368,4096,0.5275145841606786,0.526956,0.52841,21.754120338224766,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),512.3745427944403
GLM-5.2-FP8,down,8,fp16,2048,1368,4096,0.9554012317863148,0.9548435,0.9558165000000001,24.022610317434964,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),683.3326829268293
GLM-5.2-FP8,down,8,fp16,4096,1368,4096,1.3331648878252451,1.3304395,1.3371840000000002,34.43119706736307,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),820.1592505854801
GLM-5.2-FP8,down,8,fp16,8192,1368,4096,2.6006155059784284,2.5968795,2.6074365,35.30122993612632,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),911.4066363044892
GLM-5.2-FP8,down,8,fp16,16384,1368,4096,5.18908791636549,5.1831685,5.196956500000001,35.383839099146144,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),965.0926627626593
GLM-5.2-FP8,down,8,fp16,32768,1368,4096,10.582831542518225,10.570658,10.6033135,34.699569990567824,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),994.3794143744454
Llama-3.1-8B-Instruct,down,1,bf16,1,14336,4096,0.3070540024524573,0.30592949999999997,0.3078725,0.38247510555796743,0.3286891370120682,0.327943,0.329572,0.3572996450919765,,1.0704603567672457,onednn,0.999686203409923
Llama-3.1-8B-Instruct,down,1,bf16,8,14336,4096,0.3418306537251792,0.341295,0.3427175,2.7485074429730547,0.33243057728098546,0.33177999999999996,0.3330705,2.826226467145564,,0.9725007797230758,sgl,7.979961035346507
Llama-3.1-8B-Instruct,down,1,bf16,16,14336,4096,0.3442650037519407,0.3430205,0.345947,5.458144660425442,0.33413578724776916,0.3324605,0.3363675,5.623606520802406,,0.970577269272859,sgl,15.920044419766796
Llama-3.1-8B-Instruct,down,1,bf16,32,14336,4096,0.3718746823933802,0.369342,0.3763295,10.105814033407556,0.3614529883065164,0.3592295,0.3650495,10.39719273482141,,0.9719752524700259,sgl,31.681767955801106
Llama-3.1-8B-Instruct,down,1,bf16,64,14336,4096,0.5300630688283775,0.5289595,0.5310095,14.179808422822932,0.8544476882300952,0.850013,0.857927,8.796551118967924,,1.6119736281924333,onednn,62.73960612691466
Llama-3.1-8B-Instruct,down,1,bf16,128,14336,4096,0.7993360013527688,0.798476,0.7999585,18.80609094368289,1.57383391626271,1.559529,1.5877884999999998,9.551443377009257,,1.9689266010779038,onednn,123.05579399141631
Llama-3.1-8B-Instruct,down,1,bf16,256,14336,4096,1.3003513881971167,1.2853945,1.3069585,23.12049754004074,2.424423713500378,2.3989485,2.4733585,12.400790713514573,,1.8644373632435929,onednn,236.95867768595042
Llama-3.1-8B-Instruct,down,1,bf16,512,14336,4096,2.291659858723149,2.2862535,2.2954235,26.238423610344405,4.537222055927626,4.5013155000000005,4.555573,13.252501509253692,,1.9798845970342402,onednn,441.10769230769233
Llama-3.1-8B-Instruct,down,1,bf16,1024,14336,4096,4.62367891486903,4.607063,4.6364845,26.009393494272608,9.179884090508084,9.171641000000001,9.188655,13.100283522353706,,1.9854069150405338,onednn,774.918918918919
Llama-3.1-8B-Instruct,down,1,bf16,2048,14336,4096,8.76045152249645,8.745974499999999,8.774996,27.45499680676961,18.076063504009074,18.0697885,18.084690000000002,13.305893095731584,,2.063371215238227,onednn,1246.608695652174
Llama-3.1-8B-Instruct,down,1,bf16,4096,14336,4096,16.1613797731859,16.1519315,16.1692005,29.764558713613663,36.754559045782436,36.602943499999995,36.900498,13.087800524359674,,2.274221604937695,onednn,1792.0
Llama-3.1-8B-Instruct,down,1,fp16,1,14336,4096,0.3242506829691052,0.32381550000000003,0.324609,0.3621904846109138,0.3301810351577682,0.3291145,0.33071249999999996,0.3556852135492403,,1.018289405389558,tie,0.999686203409923
Llama-3.1-8B-Instruct,down,1,fp16,8,14336,4096,0.3428054507816996,0.34111400000000003,0.343673,2.740691823474808,0.3320320001350344,0.3311885,0.333163,2.829619119897793,,0.9685726973649385,sgl,7.979961035346507
Llama-3.1-8B-Instruct,down,1,fp16,16,14336,4096,0.3439928697714443,0.3432315,0.34479400000000004,5.462462618043442,0.3332818512642665,0.3322515,0.334469,5.638015346086341,,0.9688626728969866,sgl,15.920044419766796
Llama-3.1-8B-Instruct,down,1,fp16,32,14336,4096,0.3703468849243131,0.366639,0.37426550000000003,10.147503697156877,0.35992024669674,0.355134,0.37538499999999997,10.441469793630365,,0.9718462915390689,sgl,31.681767955801106
Llama-3.1-8B-Instruct,down,1,fp16,64,14336,4096,0.5497112627264412,0.548875,0.5514570000000001,13.672983032440367,0.8531396957113232,0.852336,0.8542799999999999,8.810037565692234,,1.5519778355639775,onednn,62.73960612691466
Llama-3.1-8B-Instruct,down,1,fp16,128,14336,4096,0.8059815628380544,0.804782,0.807404,18.65102904223685,1.5255119567987616,1.5237695,1.527327,9.853993912669807,,1.8927380316580296,onednn,123.05579399141631
Llama-3.1-8B-Instruct,down,1,fp16,256,14336,4096,1.306450582387099,1.3051215,1.307197,23.0125589726224,2.469051781180158,2.4389755,2.508375,12.176646638666135,,1.8898929775581683,onednn,236.95867768595042
Llama-3.1-8B-Instruct,down,1,fp16,512,14336,4096,2.2737848762441404,2.261101,2.2811945,26.44469262339477,4.5760497455494935,4.5491530000000004,4.6071295,13.140054301743529,,2.012525368322555,onednn,441.10769230769233
Llama-3.1-8B-Instruct,down,1,fp16,1024,14336,4096,4.588583161225862,4.563423500000001,4.598914499999999,26.208326200602677,9.15609768792113,9.153524,9.1584455,13.134316429000936,,1.9954084662323164,onednn,774.918918918919
Llama-3.1-8B-Instruct,down,1,fp16,2048,14336,4096,8.789865192451336,8.783495,8.7972665,27.363123700981788,17.957160683108768,17.945369499999998,17.9893675,13.393997682620345,,2.0429392590150566,onednn,1246.608695652174
Llama-3.1-8B-Instruct,down,1,fp16,4096,14336,4096,16.29323464948719,16.289158,16.294981,29.523685597146915,34.6808263555494,34.661173,34.7037505,13.87038279366223,,2.1285415144156743,onednn,1792.0
