model,linear_type,tp_size,dtype,M,K,N,onednn_geomean_ms,onednn_min_ms,onednn_max_ms,onednn_tflops,sgl_geomean_ms,sgl_min_ms,sgl_max_ms,sgl_tflops,sgl_skipped_reason,speedup_onednn_over_sgl,winner,arithmetic_intensity_flops_per_byte
GLM-5.2-FP8,down,2,bf16,128,5472,4096,0.27887656048545456,0.2753715,0.2817135,20.5747226013255,0.30946911526271276,0.3077795,0.310525,18.540809370037113,,1.1096992688234686,onednn,121.36822041240686
GLM-5.2-FP8,down,2,bf16,256,5472,4096,0.5109875897209928,0.5084075,0.5132585000000001,22.457719081330065,0.5329654659550079,0.531686,0.535598,21.531630991207138,,1.0430105870986326,onednn,230.77957166392093
GLM-5.2-FP8,down,2,bf16,512,5472,4096,0.9113419464804343,0.9060155000000001,0.9160505,25.183995509738935,1.1267415117055217,1.1196055,1.132117,20.369562361520938,,1.2363542752058674,onednn,420.1655668866227
GLM-5.2-FP8,down,2,bf16,1024,5472,4096,1.6570982973280022,1.6322595,1.6684865000000002,27.700506994675994,2.1496533506342215,2.146599,2.1525875,21.353425640676996,,1.2972394903189766,onednn,712.5289928789421
GLM-5.2-FP8,down,2,bf16,2048,5472,4096,3.033387505280706,3.031548,3.0360005,30.26481970805919,4.024780163363051,4.0210205000000006,4.033445,22.809923082926613,,1.3268269076590011,onednn,1092.6926677067083
GLM-5.2-FP8,down,2,bf16,4096,5472,4096,5.501920506591915,5.4996875,5.503856000000001,33.37195651664085,7.757789748916501,7.7526265,7.7640910000000005,23.667804599840313,,1.4100148738284755,onednn,1490.2468085106384
GLM-5.2-FP8,down,2,bf16,8192,5472,4096,11.36266366196083,11.3242685,11.3933095,32.31810029169073,14.686688022377359,14.658166000000001,14.705383999999999,25.003574886896626,,1.29253918441188,onednn,1821.628088426528
GLM-5.2-FP8,down,2,fp16,1,5472,4096,0.061880024585534286,0.061238,0.062281500000000004,0.7244118647373508,0.04111952921536546,0.040948,0.0413,1.0901541154622285,,0.6645040865898103,sgl,0.9995732929935851
GLM-5.2-FP8,down,2,fp16,8,5472,4096,0.05722643571632573,0.0563355,0.058293,6.266561729926049,0.05061368525016102,0.049776,0.0517095,7.08529699482531,,0.8844458791921895,sgl,7.972772079999089
GLM-5.2-FP8,down,2,fp16,16,5472,4096,0.06657698642556623,0.0656375,0.067098,10.772881479125918,0.05968135792747971,0.059384000000000006,0.0599735,12.017588220286793,,0.8964262447385494,sgl,15.891457742484402
GLM-5.2-FP8,down,2,fp16,32,5472,4096,0.08856356223717529,0.08773700000000001,0.089248,16.196863944547577,0.0810878149745758,0.0800675,0.082437,17.690105084836194,,0.9155889050332092,sgl,31.568756479019246
GLM-5.2-FP8,down,2,fp16,64,5472,4096,0.1814402489416298,0.1799755,0.182033,15.811838623099222,0.14258650708145645,0.142238,0.1434165,20.120444737180215,,0.785859300310634,sgl,62.297963177087965
GLM-5.2-FP8,down,2,fp16,128,5472,4096,0.2796058547960093,0.27724400000000005,0.28185099999999996,20.521057673080932,0.3061357760217392,0.304245,0.3074925,18.74268975212015,,1.0948832822012444,onednn,121.36822041240686
GLM-5.2-FP8,down,2,fp16,256,5472,4096,0.5084708736315982,0.505177,0.511045,22.568875306541972,0.5160976820744586,0.510119,0.5292395000000001,22.235356101336617,,1.0149994991618463,tie,230.77957166392093
GLM-5.2-FP8,down,2,fp16,512,5472,4096,0.9087342321612498,0.9058585,0.9107190000000001,25.256263796087996,1.1031679360869746,1.1021245,1.1044654999999999,20.804839170190046,,1.2139610207742495,onednn,420.1655668866227
GLM-5.2-FP8,down,2,fp16,1024,5472,4096,1.6313163352598827,1.63062,1.6318190000000001,28.138296652738013,2.0869780926244905,2.082152,2.093518,21.99470283766856,,1.2793215193863776,onednn,712.5289928789421
GLM-5.2-FP8,down,2,fp16,2048,5472,4096,2.9275533565316993,2.9256105,2.92978,31.35892493544923,3.9791356675423026,3.9748105000000002,3.9822930000000003,23.071574739421475,,1.3592017575578617,onednn,1092.6926677067083
GLM-5.2-FP8,down,2,fp16,4096,5472,4096,5.589917278538912,5.5873675,5.596161,32.846613421083,7.673755628467406,7.668775500000001,7.6766915000000004,23.926987096495587,,1.3727851855570152,onednn,1490.2468085106384
GLM-5.2-FP8,down,2,fp16,8192,5472,4096,11.165143765928368,11.154217,11.1813575,32.8898320976941,14.600143871106356,14.564701,14.719790499999998,25.151786657029234,,1.3076539073021396,onednn,1821.628088426528
GLM-5.2-FP8,down,4,bf16,1,2736,4096,0.026625808167235077,0.025548500000000002,0.0288915,0.841788983801857,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),0.9993907337306643
GLM-5.2-FP8,down,4,bf16,8,2736,4096,0.02469099673748494,0.0238035,0.027079,7.262019346824652,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),7.961172552540948
GLM-5.2-FP8,down,4,bf16,16,2736,4096,0.029697951264074585,0.0287555,0.0312145,12.075344484581054,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),15.845440354727055
GLM-5.2-FP8,down,4,bf16,32,2736,4096,0.041928688998301884,0.041432,0.04227,17.10585284526897,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),31.387676450817835
GLM-5.2-FP8,down,4,bf16,64,2736,4096,0.07821533126224466,0.0770525,0.0794675,18.33978000029803,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),61.59669334271392
GLM-5.2-FP8,down,4,bf16,128,2736,4096,0.12537956100450304,0.1236235,0.1267565,22.881751323861813,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),118.73470079674522
GLM-5.2-FP8,down,4,bf16,256,2736,4096,0.27357001277794707,0.272192,0.27509249999999996,20.97381878129054,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),221.44040467910213
GLM-5.2-FP8,down,4,bf16,512,2736,4096,0.4706967858652529,0.46641600000000005,0.47592599999999996,24.38005970851295,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),390.20389972144847
GLM-5.2-FP8,down,4,bf16,1024,2736,4096,0.9199669553814636,0.8780565,0.940416,24.94788682761251,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),630.4374437443745
GLM-5.2-FP8,down,4,bf16,2048,2736,4096,1.5079654707450871,1.498859,1.5117785000000001,30.439996051978266,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),910.814044213264
GLM-5.2-FP8,down,4,bf16,4096,2736,4096,2.974857226385086,2.9646565000000002,2.9851385,30.860279659053504,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1171.2642140468226
GLM-5.2-FP8,down,4,bf16,8192,2736,4096,5.551178067825861,5.5435675,5.562624,33.07583537414995,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1366.6653658536586
GLM-5.2-FP8,down,4,bf16,16384,2736,4096,12.025573892274643,11.980165,12.0917025,30.53656375134877,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1491.0399148483236
GLM-5.2-FP8,down,4,fp16,1,2736,4096,0.025716815804780913,0.024730500000000002,0.026526,0.8715430467808238,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),0.9993907337306643
GLM-5.2-FP8,down,4,fp16,8,2736,4096,0.025079340004646705,0.0246435,0.026336,7.149569963435164,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),7.961172552540948
GLM-5.2-FP8,down,4,fp16,16,2736,4096,0.030177819722304364,0.029066,0.0320605,11.88333005167202,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),15.845440354727055
GLM-5.2-FP8,down,4,fp16,32,2736,4096,0.04701692328043902,0.045327,0.050369,15.25463458597674,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),31.387676450817835
GLM-5.2-FP8,down,4,fp16,64,2736,4096,0.0873364084403644,0.08619399999999999,0.0886015,16.424444210795333,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),61.59669334271392
GLM-5.2-FP8,down,4,fp16,128,2736,4096,0.14191063566416273,0.140936,0.1439985,20.216271476574715,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),118.73470079674522
GLM-5.2-FP8,down,4,fp16,256,2736,4096,0.2626321315946492,0.258473,0.26743249999999996,21.84731867026776,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),221.44040467910213
GLM-5.2-FP8,down,4,fp16,512,2736,4096,0.48643603577298716,0.48571149999999996,0.48746449999999997,23.591212204836545,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),390.20389972144847
GLM-5.2-FP8,down,4,fp16,1024,2736,4096,0.9672242014774324,0.960307,0.9773185,23.728967340707616,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),630.4374437443745
GLM-5.2-FP8,down,4,fp16,2048,2736,4096,1.5295705000325461,1.527384,1.531366,30.01003417300692,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),910.814044213264
GLM-5.2-FP8,down,4,fp16,4096,2736,4096,2.9125466239005644,2.9097985,2.9140865,31.520500032048332,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1171.2642140468226
GLM-5.2-FP8,down,4,fp16,8192,2736,4096,5.543594351007506,5.53678,5.5481295,33.121083592747055,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1366.6653658536586
GLM-5.2-FP8,down,4,fp16,16384,2736,4096,12.425525557274662,12.3816065,12.453178000000001,29.55365566754697,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),1491.0399148483236
GLM-5.2-FP8,down,8,bf16,1,1368,4096,0.023516367239432828,0.022817,0.0244915,0.4765470740399223,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),0.9990258151844461
GLM-5.2-FP8,down,8,bf16,8,1368,4096,0.020096461663928557,0.0198525,0.0205665,4.461145922066469,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),7.938074460248201
GLM-5.2-FP8,down,8,bf16,16,1368,4096,0.023689725638796014,0.023247499999999997,0.023864,7.568956210550393,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),15.754200499336468
GLM-5.2-FP8,down,8,bf16,32,1368,4096,0.031659235132236264,0.0306935,0.033714,11.327279086248387,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),31.031677816667404
GLM-5.2-FP8,down,8,bf16,64,1368,4096,0.05175200768931145,0.0500135,0.0549915,13.858901635387792,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),60.24047475703105
GLM-5.2-FP8,down,8,bf16,128,1368,4096,0.08107148971286375,0.08050550000000001,0.0823365,17.693667318566533,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),113.79626320064988
GLM-5.2-FP8,down,8,bf16,256,1368,4096,0.1260631887935662,0.1248755,0.1275095,22.757665924966812,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),204.85990055571804
GLM-5.2-FP8,down,8,bf16,512,1368,4096,0.24010489720985145,0.238537,0.24128850000000002,23.897088058912686,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),341.49975621647974
GLM-5.2-FP8,down,8,bf16,1024,1368,4096,0.5081111477401277,0.5055695,0.5093125000000001,22.584853323999848,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),512.3745427944403
GLM-5.2-FP8,down,8,bf16,2048,1368,4096,0.951482614235991,0.9502575,0.9526635,24.12154583237349,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),683.3326829268293
GLM-5.2-FP8,down,8,bf16,4096,1368,4096,1.3289944956847575,1.3164805,1.3636895,34.53924235581502,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),820.1592505854801
GLM-5.2-FP8,down,8,bf16,8192,1368,4096,2.620325605805898,2.6055755,2.637702,35.03569394146526,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),911.4066363044892
GLM-5.2-FP8,down,8,bf16,16384,1368,4096,5.087515601607791,5.0771630000000005,5.093059,36.090277904204235,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),965.0926627626593
GLM-5.2-FP8,down,8,bf16,32768,1368,4096,11.146460607425412,11.067196500000001,11.195146999999999,32.94496044451726,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),994.3794143744454
GLM-5.2-FP8,down,8,fp16,1,1368,4096,0.023087967789158226,0.0223865,0.0239455,0.4853894505718465,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),0.9990258151844461
GLM-5.2-FP8,down,8,fp16,8,1368,4096,0.020386512449201075,0.0201865,0.0207245,4.397674600959686,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),7.938074460248201
GLM-5.2-FP8,down,8,fp16,16,1368,4096,0.023862562759372718,0.02366,0.024008500000000002,7.514134077219856,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),15.754200499336468
GLM-5.2-FP8,down,8,fp16,32,1368,4096,0.03218022256581404,0.031183500000000003,0.034104999999999996,11.143894087947194,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),31.031677816667404
GLM-5.2-FP8,down,8,fp16,64,1368,4096,0.053111588410067974,0.050865499999999994,0.054295,13.504133569916743,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),60.24047475703105
GLM-5.2-FP8,down,8,fp16,128,1368,4096,0.0831018785679702,0.08205699999999999,0.084936,17.261366321902596,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),113.79626320064988
GLM-5.2-FP8,down,8,fp16,256,1368,4096,0.12600982581848605,0.1250155,0.12743349999999998,22.767303401661575,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),204.85990055571804
GLM-5.2-FP8,down,8,fp16,512,1368,4096,0.24123334002999355,0.239572,0.2422235,23.78530211158455,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),341.49975621647974
GLM-5.2-FP8,down,8,fp16,1024,1368,4096,0.5289119211724188,0.5275675,0.529952,21.696647938209527,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),512.3745427944403
GLM-5.2-FP8,down,8,fp16,2048,1368,4096,0.9855200564988978,0.9850369999999999,0.985954,23.28844688309564,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),683.3326829268293
GLM-5.2-FP8,down,8,fp16,4096,1368,4096,1.487237392414042,1.4847614999999998,1.489425,30.86424750354912,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),820.1592505854801
GLM-5.2-FP8,down,8,fp16,8192,1368,4096,2.5984016671484778,2.594045,2.6044845,35.33130659231296,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),911.4066363044892
GLM-5.2-FP8,down,8,fp16,16384,1368,4096,5.187890553397069,5.179392,5.1948035,35.39200567440092,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),965.0926627626593
GLM-5.2-FP8,down,8,fp16,32768,1368,4096,10.956641251242116,10.933947499999999,10.9726155,33.51571849323528,,,,,check_cpu_sgl_kernel=False (k%32!=0 or n%16!=0),,onednn (sgl n/a),994.3794143744454
Llama-3.1-8B-Instruct,down,1,bf16,1,14336,4096,0.3333373880314808,0.3309215,0.3375115,0.35231725037969275,0.3590608946394288,0.3577105,0.3596355,0.32707686566072447,,1.077169581125771,onednn,0.999686203409923
Llama-3.1-8B-Instruct,down,1,bf16,8,14336,4096,0.36566550387654567,0.364482,0.3667075,2.569353920563417,0.356755754461337,0.35601700000000003,0.357575,2.6335219103012952,,0.9756341538352583,sgl,7.979961035346507
Llama-3.1-8B-Instruct,down,1,bf16,16,14336,4096,0.3694391080571293,0.36858749999999996,0.370884,5.086218949265728,0.35921919396831037,0.357545,0.36078,5.230923691025725,,0.9723366750678746,sgl,15.920044419766796
Llama-3.1-8B-Instruct,down,1,bf16,32,14336,4096,0.4035652939168627,0.396161,0.4078095,9.312238789230955,0.3962619761931194,0.394434,0.397945,9.483868273468865,,0.9819030084255763,tie,31.681767955801106
Llama-3.1-8B-Instruct,down,1,bf16,64,14336,4096,0.5470581407080317,0.5460425,0.548368,13.739294251744694,0.901085162147594,0.8976915000000001,0.9066345,8.341267933084529,,1.6471469759710764,onednn,62.73960612691466
Llama-3.1-8B-Instruct,down,1,bf16,128,14336,4096,0.8140602626556869,0.8115060000000001,0.8165439999999999,18.465937014245423,1.6447937313936742,1.6365775,1.652218,9.139374286928179,,2.0204815378506598,onednn,123.05579399141631
Llama-3.1-8B-Instruct,down,1,bf16,256,14336,4096,1.3023169419812115,1.299643,1.304958,23.085602362096694,2.6280559221040716,2.6154195,2.6536505,11.439928206675894,,2.0179848985962026,onednn,236.95867768595042
Llama-3.1-8B-Instruct,down,1,bf16,512,14336,4096,2.328011371724069,2.3236160000000003,2.332616,25.828714960043133,4.926133346158109,4.919147000000001,4.9340505,12.206235178529024,,2.116026324437554,onednn,441.10769230769233
Llama-3.1-8B-Instruct,down,1,bf16,1024,14336,4096,4.5096432662996,4.4738135,4.5543724999999995,26.6670947537451,9.524448495791086,9.5215165,9.5279905,12.62635672198167,,2.1120181649326772,onednn,774.918918918919
Llama-3.1-8B-Instruct,down,1,bf16,2048,14336,4096,8.647809768041748,8.638443500000001,8.660052499999999,27.812610941656285,18.62914820138416,18.625177,18.6335035,12.910851638301384,,2.1542042090505693,onednn,1246.608695652174
Llama-3.1-8B-Instruct,down,1,bf16,4096,14336,4096,16.03626352803992,16.017269499999998,16.048596500000002,29.99678424533823,37.345582225316704,37.1652325,37.4852655,12.880675798539398,,2.3288206856925715,onednn,1792.0
Llama-3.1-8B-Instruct,down,1,fp16,1,14336,4096,0.3275266133129954,0.32660849999999997,0.32815550000000004,0.3585678452571118,0.3326752694219098,0.33171700000000004,0.3335475,0.35301846212998195,,1.0157198099318854,tie,0.999686203409923
Llama-3.1-8B-Instruct,down,1,fp16,8,14336,4096,0.3430604311806903,0.3420925,0.34350749999999997,2.738654798416993,0.3335825835979584,0.332874,0.33437249999999996,2.8164662731083605,,0.9723726588050025,sgl,7.979961035346507
Llama-3.1-8B-Instruct,down,1,fp16,16,14336,4096,0.3449465587942521,0.3436855,0.3459385,5.447360305805465,0.33446002868755403,0.3332715,0.3351925,5.618154729500935,,0.9695995514686293,sgl,15.920044419766796
Llama-3.1-8B-Instruct,down,1,fp16,32,14336,4096,0.367009633114377,0.364405,0.37018249999999997,10.239775866669977,0.3577588914085699,0.35464850000000003,0.360753,10.504550618444746,,0.9747942809366965,sgl,31.681767955801106
Llama-3.1-8B-Instruct,down,1,fp16,64,14336,4096,0.5618305172407343,0.559715,0.5646899999999999,13.37804291036659,0.8760273431653148,0.8754485000000001,0.876312,8.579860921740227,,1.559237735016008,onednn,62.73960612691466
Llama-3.1-8B-Instruct,down,1,fp16,128,14336,4096,0.8071313139982881,0.806197,0.8085785,18.624460822284345,1.5850877962623837,1.584341,1.5856979999999998,9.483629595437028,,1.9638536738344732,onednn,123.05579399141631
Llama-3.1-8B-Instruct,down,1,fp16,256,14336,4096,1.3020277065136865,1.2939075,1.307777,23.09073065157847,2.577807496565144,2.5761425,2.5800549999999998,11.662923283472663,,1.9798407389252028,onednn,236.95867768595042
Llama-3.1-8B-Instruct,down,1,fp16,512,14336,4096,2.2577550903866697,2.255125,2.261281,26.632446716664045,4.8284858110489575,4.827176,4.829871,12.453084568749565,,2.138622489041545,onednn,441.10769230769233
Llama-3.1-8B-Instruct,down,1,fp16,1024,14336,4096,4.456540517119298,4.4430499999999995,4.463977,26.98485155156523,9.248948927840313,9.2467115,9.2526845,13.002459547160809,,2.0753651610058337,onednn,774.918918918919
Llama-3.1-8B-Instruct,down,1,fp16,2048,14336,4096,8.677897732776112,8.670115,8.68697,27.716179192521643,17.96819863838446,17.9642175,17.972405000000002,13.38576968212019,,2.070570452855098,onednn,1246.608695652174
Llama-3.1-8B-Instruct,down,1,fp16,4096,14336,4096,16.654255048632553,16.641174499999998,16.671725000000002,28.883689828654145,36.44387305402644,36.424221,36.466,13.199374732726262,,2.188261975549532,onednn,1792.0
